idModelInstance,Parameter,Value,Unit,Description,Reference
Deepika_PFOS_Human_PARAM,BW,70.0,,body weight,
Deepika_PFOS_Human_PARAM,VLc,0.026,,,
Deepika_PFOS_Human_PARAM,VPlasmac,0.0428,,,
Deepika_PFOS_Human_PARAM,VGc,0.0171,,,
Deepika_PFOS_Human_PARAM,Htc,0.44,,hematocrit,
Deepika_PFOS_Human_PARAM,QLc,0.25,,,
Deepika_PFOS_Human_PARAM,QGc,0.181,,,
Deepika_PFOS_Human_PARAM,Free,0.02,,,
Deepika_PFOS_Human_PARAM,PL,2.56,,,
Deepika_PFOS_Human_PARAM,PG,0.05,,,
Deepika_PFOS_Human_PARAM,PRest,1.0,,,
