time,ASkin,AArterialBlood,[AArterialBlood]
5.833333333333333,1565.932960972788,21.65098479082588,14.433989860550588
5.875,1535.5574545478369,21.650871706057117,14.433914470704744
5.916666666666667,1505.9385838589924,21.65076013669386,14.433840091129241
5.958333333333333,1477.0576369490648,21.650650081648624,14.433766721099083
6.0,1448.8957506145357,21.650541299302578,14.433694199535053
6.041666666666667,2397.7490311434917,25.257415924306517,16.83827728287101
6.083333333333333,2348.094255574847,25.260878369434938,16.84058557962329
6.125,2299.676389255566,25.260714752616696,16.840476501744465
6.166666666666667,2252.4644186856785,25.260573847295497,16.840382564863663
6.208333333333333,2206.428312045876,25.260404133861996,16.840269422574664
6.25,2161.538779806376,25.260255855872344,16.840170570581563
6.291666666666667,2117.767264148761,25.260119207550147,16.840079471700097
6.333333333333333,2075.0859189158045,25.259975585048714,16.83998372336581
6.375,2033.4675932354298,25.259821314220627,16.839880876147085
6.416666666666667,1992.8858114501952,25.259672995821145,16.839781997214097
6.458333333333333,1953.3147570102,25.259533959990016,16.83968930666001
6.5,1914.72925623926,25.25939709626483,16.839598064176553
6.541666666666667,1877.1047456333818,25.259264654311306,16.83950976954087
6.583333333333333,1840.4173052119195,25.259128517487323,16.839419011658215
6.625,1804.6435613668923,25.258998006858242,16.83933200457216
6.666666666666667,1769.7608046196488,25.258864703205912,16.839243135470607
6.708333333333333,1735.7467078852283,25.25874547715465,16.839163651436433
6.75,1702.579663189703,25.258632568383263,16.839088378922174
6.791666666666667,1670.2387132428876,25.258500885394767,16.83900059026318
6.833333333333333,1638.7032915379114,25.258357840272627,16.838905226848418
6.875,1607.9532987873488,25.258228379744786,16.83881891982986
6.916666666666667,1577.9692686995347,25.25810741075054,16.838738273833695
6.958333333333333,1548.7320704968697,25.257985522392854,16.838657014928568
7.0,1520.2230614456812,25.257871231441868,16.838580820961244
7.041666666666667,2468.7373517382293,28.864723670352177,19.24314911356812
7.083333333333333,2418.7520263309802,28.868147911404858,19.245431940936573
7.125,2370.01183507596,28.86802111454645,19.245347409697633
7.166666666666667,2322.4855805625643,28.867847434123686,19.245231622749124
7.208333333333333,2276.143093631769,28.867686427016686,19.24512428467779
7.25,2230.955175396189,28.867528200297365,19.245018800198242
7.291666666666667,2186.8932008345505,28.86737186068061,19.244914573787074
7.333333333333333,2143.928740263982,28.867214458482593,19.244809638988396
7.375,2102.0347245040643,28.86706069886344,19.244707132575627
7.416666666666667,2061.1839207137386,28.866908169908342,19.24460544660556
7.458333333333333,2021.3507524041634,28.866758452910755,19.244505635273836
7.5,1982.5094258843574,28.86661084138032,19.24440722758688
7.541666666666667,1944.635582436271,28.86646511176939,19.244310074512928
7.583333333333333,1907.7048433719933,28.866321239453377,19.244214159635586
7.625,1871.6939344784332,28.86617908634565,19.2441193908971
