idModelInstance,Parameter,Value,Unit,Description,Reference
Inhalation_A_art_ven_PARAM,BW,70.0,kg,bodyweight,
Inhalation_A_art_ven_PARAM,sc_Vblood,0.074,dimensionless,volume fraction of blood,
Inhalation_A_art_ven_PARAM,FracArt,0.18,dimensionless,fraction of arterial blood volume,
Inhalation_A_art_ven_PARAM,Vair,1.0,L,volume of air (arbitrary),
Inhalation_A_art_ven_PARAM,COCoeff,12.5,dimensionless,coefficient for cardiac output rate,
Inhalation_A_art_ven_PARAM,Falv,390.0,L/h,alveolar ventilation rate,
Inhalation_A_art_ven_PARAM,Fabs,0.3,dimensionless,relative bioavailability,
Inhalation_A_art_ven_PARAM,PCRestBlood,0.5,dimensionless,restbody blood partition coefficient,
Inhalation_A_art_ven_PARAM,PCAirBlood,2000.0,,air blood partition coefficient,
