time,APlasma
0.0,0.0
0.041666666666666664,0.0
0.08333333333333333,0.0
0.125,0.0
0.16666666666666666,0.0
0.20833333333333331,0.0
0.25,0.0
0.29166666666666663,0.0
0.3333333333333333,0.0
0.375,0.0
0.41666666666666663,0.0
0.4583333333333333,0.0
0.5,0.0
0.5416666666666666,0.0
0.5833333333333333,0.0
0.625,0.0
0.6666666666666666,0.0
0.7083333333333333,0.0
0.75,0.0
0.7916666666666666,0.0
0.8333333333333333,0.0
0.875,0.0
0.9166666666666666,0.0
0.9583333333333333,0.0
1.0,0.0
1.0416666666666665,0.0008355994940686883
1.0833333333333333,0.0017910764669147332
1.125,0.002446329979631811
1.1666666666666665,0.00287031462075478
1.2083333333333333,0.003140348036461608
1.25,0.0033098446630776754
1.2916666666666665,0.0034138903053873224
1.3333333333333333,0.003475352914797839
1.375,0.0035091279517313802
1.4166666666666665,0.0035249163263758607
1.4583333333333333,0.00352903510720872
1.5,0.003525597827655777
1.5416666666666665,0.0035172830639756173
1.5833333333333333,0.0035058348645861013
1.625,0.0034923887035011427
1.6666666666666665,0.003477683732180013
1.7083333333333333,0.0034622010079872127
1.75,0.0034462535112352055
1.7916666666666665,0.0034300447703393315
1.8333333333333333,0.003413707033191008
1.875,0.0033973261172337184
1.9166666666666665,0.0033809576692556825
1.9583333333333333,0.0033646376073044053
2.0,0.0033483890353580756
2.0416666666666665,0.003332226725449948
2.083333333333333,0.003316160012053343
2.125,0.003300194697467455
2.1666666666666665,0.0032843342765902905
2.208333333333333,0.003268580764325311
2.25,0.003252935204310954
2.2916666666666665,0.0032373979932693595
2.333333333333333,0.0032219691173088105
2.375,0.003206648308468162
2.4166666666666665,0.0031914351261775097
2.458333333333333,0.0031763290165507424
2.5,0.0031613293576704957
2.5416666666666665,0.003146435490569538
2.583333333333333,0.0031316467293055297
2.625,0.0031169623691052225
2.6666666666666665,0.0031023816951378704
2.708333333333333,0.0030879039887603
2.75,0.003073528528230077
2.7916666666666665,0.003059254599468124
2.833333333333333,0.0030450814928144787
2.875,0.003031008486120457
2.9166666666666665,0.003017034903793804
2.958333333333333,0.003003160038895506
3.0,0.0029893831940985684
3.0416666666666665,0.0029757036745058497
3.083333333333333,0.0029621207790987507
3.125,0.0029486338288375207
3.1666666666666665,0.0029352421419065263
3.208333333333333,0.0029219450507701025
3.25,0.002908741881880577
3.2916666666666665,0.002895631966984601
3.333333333333333,0.0028826146651138784
3.375,0.002869689343099396
3.4166666666666665,0.002856855328848579
3.458333333333333,0.002844111985805029
3.5,0.002831458669276561
3.5416666666666665,0.0028188947259274386
3.583333333333333,0.0028064195322956248
3.625,0.0027940324537328873
3.6666666666666665,0.002781732869843428
3.708333333333333,0.002769520170314767
3.75,0.0027573937426260864
3.7916666666666665,0.0027453529794176073
3.833333333333333,0.0027333972780083015
3.875,0.002721526033808418
3.9166666666666665,0.0027097386482342676
3.958333333333333,0.0026980345289656497
4.0,0.0026864130864077684
