time,APlasma
0.0,0.0
0.041666666666666664,0.0
0.08333333333333333,0.0
0.125,0.0
0.16666666666666666,0.0
0.20833333333333331,0.0
0.25,0.0
0.29166666666666663,0.0
0.3333333333333333,0.0
0.375,0.0
0.41666666666666663,0.0
0.4583333333333333,0.0
0.5,0.0
0.5416666666666666,0.0
0.5833333333333333,0.0
0.625,0.0
0.6666666666666666,0.0
0.7083333333333333,0.0
0.75,0.0
0.7916666666666666,0.0
0.8333333333333333,0.0
0.875,0.0
0.9166666666666666,0.0
0.9583333333333333,0.0
1.0,0.0
1.0416666666666665,0.00013448214193846194
1.0833333333333333,0.0003364795238130495
1.125,0.000534792995901699
1.1666666666666665,0.0007231882910130204
1.2083333333333333,0.0009015428570064948
1.25,0.0010702841709255037
1.2916666666666665,0.001229882714678811
1.3333333333333333,0.001380778926191001
1.375,0.0015233973902261052
1.4166666666666665,0.0016581434751903926
1.4583333333333333,0.0017854015980951405
1.5,0.0019055376757658872
1.5416666666666665,0.002018900424087535
1.5833333333333333,0.0021258218506823457
1.625,0.0022266178738152174
1.6666666666666665,0.0023215889746949726
1.7083333333333333,0.0024110211095506704
1.75,0.002495186790864401
1.7916666666666665,0.0025743453765550723
1.8333333333333333,0.002648743659390806
1.875,0.0027186166691817275
1.9166666666666665,0.002784188081123422
1.9583333333333333,0.0028456706324262743
2.0,0.002903267385475832
2.0416666666666665,0.002957170752462464
2.083333333333333,0.0030075648657283617
2.125,0.003054623996996166
2.1666666666666665,0.003098514747567921
2.208333333333333,0.003139395140969214
2.25,0.0031774158980929766
2.2916666666666665,0.003212720269685826
2.333333333333333,0.0032454447335638695
2.375,0.0032757191208480202
2.4166666666666665,0.003303667011865738
2.458333333333333,0.0033294061097139437
2.5,0.0033530482629540847
2.5416666666666665,0.0033747001385417853
2.583333333333333,0.0033944629928042438
2.625,0.0034124334194737616
2.6666666666666665,0.003428703117366154
2.708333333333333,0.003443359537277535
2.75,0.003456485729326901
2.7916666666666665,0.0034681608596870608
2.833333333333333,0.0034784601726331817
2.875,0.003487455300293694
2.9166666666666665,0.0034952144194824453
2.958333333333333,0.0035018023373513526
3.0,0.0035072808068675985
3.0416666666666665,0.003511708467290802
3.083333333333333,0.0035151412270475347
3.125,0.0035176321537183823
3.1666666666666665,0.0035192318511482463
3.208333333333333,0.0035199883433688975
3.25,0.003519947420202424
3.2916666666666665,0.0035191525614942103
3.333333333333333,0.0035176451690958183
3.375,0.00351546461234143
3.4166666666666665,0.0035126483197458307
3.458333333333333,0.0035092319263419565
3.5,0.003505249270872203
3.5416666666666665,0.0035007325943690556
3.583333333333333,0.003495712491187987
3.625,0.003490218121508238
3.6666666666666665,0.0034842771443414273
3.708333333333333,0.00347791592293317
3.75,0.0034711594673684744
3.7916666666666665,0.003464031594517687
3.833333333333333,0.003456554924543801
3.875,0.003448750961920105
3.9166666666666665,0.0034406401584719105
3.958333333333333,0.0034322419301157777
4.0,0.0034235747584864893
