time,APlasma,[APlasma]
0.0,0.0,0.0
0.041666666666666664,8.74489143434088e-08,3.405331555428692e-08
0.08333333333333333,1.8456186794608189e-07,7.186988627183874e-08
0.125,2.496587054028374e-07,9.721912204160336e-08
0.16666666666666666,2.9096353264982145e-07,1.1330355632781208e-07
0.20833333333333331,3.16753983035485e-07,1.2334656660260318e-07
0.25,3.325901560538939e-07,1.2951330064403968e-07
0.29166666666666663,3.420554396097355e-07,1.3319915872653252e-07
0.3333333333333333,3.4744587806758416e-07,1.3529823912289103e-07
0.375,3.502318671544511e-07,1.3638312583896068e-07
0.41666666666666663,3.513549861811996e-07,1.368204774848908e-07
0.4583333333333333,3.514181504010676e-07,1.368450741437179e-07
0.5,3.5080739025144026e-07,1.366072391944861e-07
0.5416666666666666,3.497698654241959e-07,1.3620321862312923e-07
0.5833333333333333,3.484638083205201e-07,1.3569462940830223e-07
0.625,3.469905079154092e-07,1.3512091429727772e-07
0.6666666666666666,3.4541478972376173e-07,1.3450731687062372e-07
0.7083333333333333,3.437781298950379e-07,1.338699882768839e-07
0.75,3.4210705375192956e-07,1.3321925769156135e-07
0.7916666666666666,3.4041851264551473e-07,1.325617261080665e-07
0.8333333333333333,3.3872332587665983e-07,1.3190160664978964e-07
0.875,3.370283928194422e-07,1.3124158598887937e-07
0.9166666666666666,3.353380961139531e-07,1.3058337076088516e-07
0.9583333333333333,3.336552080524668e-07,1.2992804051887336e-07
1.0,3.3198147247554116e-07,1.2927627432848177e-07
1.0416666666666665,4.1776397678518697e-07,1.6268067631821923e-07
1.0833333333333333,5.132258383847755e-07,1.9985429843643903e-07
1.125,5.766840353769732e-07,2.2456543433682753e-07
1.1666666666666665,6.163578998582599e-07,2.4001475851178344e-07
1.2083333333333333,6.4052987152689e-07,2.494275200649883e-07
1.25,6.547597427068677e-07,2.5496874715999523e-07
1.2916666666666665,6.626301960670408e-07,2.58033565446667e-07
1.3333333333333333,6.664373424512527e-07,2.5951609908537877e-07
