time,APlasma
0.0,0.0
0.041666666666666664,0.12721160209358326
0.08333333333333333,0.10238376610189297
0.125,0.07470129422153667
0.16666666666666666,0.054094036526403495
0.20833333333333331,0.0393190433425361
0.25,0.028771445482345517
0.29166666666666663,0.021244553419106273
0.3333333333333333,0.015872520139297294
0.375,0.012037361095138607
0.41666666666666663,0.009298333216563117
0.4583333333333333,0.007341085431613001
0.5,0.005941417844119923
0.5416666666666666,0.004939445434081797
0.5833333333333333,0.004221136878185407
0.625,0.0037051672775103186
0.6666666666666666,0.0033335376084726986
0.7083333333333333,0.0030648830139051765
0.75,0.00286970258637895
0.7916666666666666,0.0027269565419600463
0.8333333333333333,0.002621639333083827
0.875,0.0025430489791616264
0.9166666666666666,0.0024835526645239614
0.9583333333333333,0.0024377064868802752
1.0,0.002401627662973139
1.0416666666666665,0.12958450387983966
1.0833333333333333,0.10473169202176472
1.125,0.07702924206874984
1.1666666666666665,0.056404226415588385
1.2083333333333333,0.04161321682870878
1.25,0.031051127273669637
1.2916666666666665,0.023510662855329677
1.3333333333333333,0.018125808695162556
1.375,0.014278420978108676
1.4166666666666665,0.011527628448353516
1.4583333333333333,0.009558921144460459
1.5,0.008148067169659249
1.5416666666666665,0.007135125066828361
1.5833333333333333,0.006406032355060186
1.625,0.005879439144251176
1.6666666666666665,0.0054973277337465164
1.7083333333333333,0.005218320230558327
1.75,0.0050129059904789885
1.7916666666666665,0.004860038226292476
1.8333333333333333,0.004744705827154591
1.875,0.004656202751960814
1.9166666666666665,0.004586893059188605
1.9583333333333333,0.0045313302892935805
2.0,0.0044856296339564105
2.0416666666666665,0.13165817755094603
2.083333333333333,0.10679721242400185
2.125,0.07908501599691313
2.1666666666666665,0.05845071260743044
2.208333333333333,0.04365053686663168
2.25,0.03307928414920931
2.2916666666666665,0.025529845822449968
2.333333333333333,0.020136099357389334
2.375,0.01627988873962174
2.4166666666666665,0.013520318814454828
2.458333333333333,0.011542947460303878
2.5,0.010123513163315742
2.5416666666666665,0.009102075690209602
2.583333333333333,0.008364568533808842
2.625,0.007829640936176236
2.6666666666666665,0.007439273964575864
2.708333333333333,0.007152088797541764
2.75,0.0069385745338922155
2.7916666666666665,0.006777685156840094
2.833333333333333,0.006654404838919342
2.875,0.006558028308494597
2.9166666666666665,0.006480919142952046
2.958333333333333,0.006417630426932509
3.0,0.00636427685198008
3.0416666666666665,0.13352911698823922
3.083333333333333,0.10866040515478409
3.125,0.08094110797002181
3.1666666666666665,0.060299424475898214
3.208333333333333,0.04549201436344491
3.25,0.03491353432293491
3.2916666666666665,0.027356902487539685
3.333333333333333,0.02195607344090966
3.375,0.01809283604896164
3.4166666666666665,0.01532631359695181
3.458333333333333,0.013342050825830301
3.5,0.011915788774330653
3.5416666666666665,0.010887587735132372
3.583333333333333,0.010143380515887248
3.625,0.00960181601625268
3.6666666666666665,0.009204874951627945
3.708333333333333,0.008911177996006393
3.75,0.00869121326601406
3.7916666666666665,0.0085239324353488
3.833333333333333,0.008394323276996159
3.875,0.008291679537862615
3.9166666666666665,0.008208363690318578
3.958333333333333,0.008138925310180138
4.0,0.008079480068654863
4.041666666666666,0.1352389523983156
4.083333333333333,0.11036407709316914
4.125,0.08263843600263375
4.166666666666666,0.061990861515948556
4.208333333333333,0.04717750717478375
4.25,0.036593362059777854
4.291666666666666,0.029031053296348946
4.333333333333333,0.023624554339045412
4.375,0.019755731228628785
4.416666666666666,0.016983686738660984
4.458333333333333,0.014993939051935716
4.5,0.013562243274524875
4.541666666666666,0.012528658747734971
4.583333333333333,0.011779118228665028
4.625,0.011232270556233478
4.666666666666666,0.010830096451330458
4.708333333333333,0.010531215885868528
4.75,0.01030611671054407
4.791666666666666,0.010133750205757453
4.833333333333333,0.009999103576669287
4.875,0.009891469019896936
4.916666666666666,0.009803209062023324
4.958333333333333,0.009728876910031214
5.0,0.009664584140899695
5.041666666666666,0.13681912053556583
5.083333333333333,0.11193958695799967
5.125,0.08420925461082637
5.166666666666666,0.06355699697635975
5.208333333333333,0.04873904531268875
5.25,0.03815018079576045
5.291666666666666,0.03058344889033723
5.333333333333333,0.025172465268286516
5.375,0.021299185052878748
5.416666666666666,0.018522737348739018
5.458333333333333,0.016528627863526057
5.5,0.015092603685918526
5.541666666666666,0.014054734972069724
5.583333333333333,0.01330095164090982
5.625,0.012749901115747914
5.666666666666666,0.012343563925063365
5.708333333333333,0.012040559672164034
5.75,0.01181137559637879
5.791666666666666,0.011634963304424959
5.833333333333333,0.011496311589996774
5.875,0.01138470712222769
5.916666666666666,0.011292513536643137
5.958333333333333,0.011214283324913948
6.0,0.011146129240098444
6.041666666666666,0.1382969061396842
6.083333333333333,0.11341328134589883
6.125,0.08567923313920207
6.166666666666666,0.06502346026182637
6.208333333333333,0.05020182536737892
6.25,0.03960946074863744
6.291666666666666,0.03203900578172751
6.333333333333333,0.02662444191126587
6.375,0.02274764091209504
6.416666666666666,0.01996765279731985
6.458333333333333,0.017970060213654708
6.5,0.01653059468567019
6.541666666666666,0.015489313842469201
6.583333333333333,0.014732150834749175
6.625,0.014177752947826156
6.666666666666666,0.01376809981292205
6.708333333333333,0.013461811205428496
6.75,0.01322937400270721
6.791666666666666,0.01304973875828479
6.833333333333333,0.012907892304321142
6.875,0.01279312830096538
6.916666666666666,0.012697805572687107
6.958333333333333,0.012616473532344989
7.0,0.012545247592197434
7.041666666666666,0.13969250173811606
7.083333333333333,0.11480649608936169
7.125,0.08706949073749654
7.166666666666666,0.0664105835324313
7.208333333333333,0.051586148171810155
7.25,0.04099072268637775
7.291666666666666,0.03341741798646933
7.333333333333333,0.02800002060977977
7.375,0.02412037482560105
7.416666666666666,0.021337594455706235
7.458333333333333,0.01933723283125289
7.5,0.017895025451118915
7.541666666666666,0.016851030157090826
7.583333333333333,0.016091178734432048
7.625,0.015534118363082614
7.666666666666666,0.015121829290334792
7.708333333333333,0.014812933663096755
7.75,0.014577909125977588
7.791666666666666,0.014395710226984519
7.833333333333333,0.0142513233483096
7.875,0.014134040397951183
7.916666666666666,0.014036222963356645
7.958333333333333,0.013952422059544497
8.0,0.013878750445972525
8.041666666666666,0.14102415812678026
8.083333333333332,0.11613481805611589
8.125,0.08839574672367473
8.166666666666666,0.06773455209091618
8.208333333333332,0.05290768729354206
8.25,0.042310084097627286
8.291666666666666,0.03473443898092942
8.333333333333332,0.029314756294726782
8.375,0.025432855689096794
8.416666666666666,0.022647880404127615
8.458333333333332,0.020645334135684108
8.5,0.019200950224774044
8.541666666666666,0.01815479067197407
8.583333333333332,0.01739279771076158
8.625,0.016833614079091716
8.666666666666666,0.01641922113260593
8.708333333333332,0.01610823742422598
8.75,0.015871149692017892
8.791666666666666,0.01568690804068241
8.833333333333332,0.01554049872758033
8.875,0.015421213494248352
8.916666666666666,0.015321415819645188
8.958333333333332,0.015235651053188413
9.0,0.01516003250887165
9.041666666666666,0.14230305931684717
9.083333333333332,0.1174127010280115
9.125,0.0896713668859632
9.166666666666666,0.06900821686651105
9.208333333333332,0.0541795172203183
9.25,0.04357991534591339
9.291666666666666,0.03600259544197593
9.333333333333332,0.030581124215535528
9.375,0.026697443313081545
9.416666666666666,0.023910672970167707
9.458333333333332,0.021906357681189627
9.5,0.020460232737571235
9.541666666666666,0.01941235719419992
9.583333333333332,0.018648668630741924
9.625,0.018087805817786542
9.666666666666666,0.017671743528837148
9.708333333333332,0.01735910625934913
9.75,0.017120379113094015
9.791666666666666,0.016934513137068015
9.833333333333332,0.016786494562261285
9.875,0.016665614441567476
9.916666666666666,0.01656423393310435
9.958333333333332,0.01647690463318609
10.0,0.016399740588433173
