time,APlasma,[APlasma]
0.0,0.0,0.0
0.041666666666666664,7.218185932831155e-09,2.8108200673018515e-09
0.08333333333333333,1.8561427538089185e-08,7.22797022511261e-09
0.125,3.046845452265599e-08,1.1864662976112145e-08
0.16666666666666666,4.257534658834777e-08,1.657918480854664e-08
0.20833333333333331,5.479836203767161e-08,2.133892602713069e-08
0.25,6.708265754300014e-08,2.6122530195872327e-08
0.29166666666666663,7.938074049047756e-08,3.091150330626073e-08
0.3333333333333333,9.164981970469312e-08,3.5689182127995765e-08
0.375,1.0385146303032508e-07,4.0440600868506645e-08
0.41666666666666663,1.159512531513113e-07,4.515235714614926e-08
0.4583333333333333,1.2791848234444923e-07,4.981249312478553e-08
0.5,1.397258614884217e-07,5.441038219954116e-08
0.5416666666666666,1.5134921122891477e-07,5.893660873400108e-08
0.5833333333333333,1.6276721504047621e-07,6.338287190049697e-08
0.625,1.7396121920661688e-07,6.774190779073867e-08
0.6666666666666666,1.8491499825598983e-07,7.200739807476239e-08
0.7083333333333333,1.956145311637785e-07,7.617388285193867e-08
0.75,2.0604790203724066e-07,8.023672197711864e-08
0.7916666666666666,2.162049952294232e-07,8.419197633544517e-08
0.8333333333333333,2.2607748551969493e-07,8.803640401857279e-08
0.875,2.3565860442011828e-07,9.176736932247597e-08
0.9166666666666666,2.4494300791561935e-07,9.538279124440006e-08
0.9583333333333333,2.539266691559694e-07,9.888110169624975e-08
1.0,2.626067366241341e-07,1.0226119027419554e-07
1.0416666666666665,2.782004744915465e-07,1.0833351810418478e-07
1.0833333333333333,2.97611637868302e-07,1.1589238234746962e-07
1.125,3.172805282478073e-07,1.235516075731337e-07
1.1666666666666665,3.368445601983598e-07,1.311700000772429e-07
1.2083333333333333,3.5622138648034105e-07,1.3871549317770288e-07
1.25,3.753581278896001e-07,1.461674952841122e-07
1.2916666666666665,3.9420985147572575e-07,1.5350850914163775e-07
1.3333333333333333,4.1273729174836414e-07,1.6072324445029755e-07
1.375,4.3090597295010096e-07,1.6779827607091159e-07
1.4166666666666665,4.486856399503124e-07,1.7472182241055778e-07
1.4583333333333333,4.6605006566642254e-07,1.814836704308499e-07
1.5,4.82976726174701e-07,1.8807504913345053e-07
1.5416666666666665,4.994465962992823e-07,1.9448854996077975e-07
1.5833333333333333,5.154437561181015e-07,2.0071797356623887e-07
1.625,5.309551021670069e-07,2.0675821735475346e-07
1.6666666666666665,5.459701795315385e-07,2.1260521009795109e-07
1.7083333333333333,5.604808044901133e-07,2.1825576498836189e-07
1.75,5.744809506927936e-07,2.2370753531650843e-07
1.7916666666666665,5.879665624266091e-07,2.2895894175491004e-07
1.8333333333333333,6.009353568889567e-07,2.340090953617433e-07
1.875,6.133867017414706e-07,2.3885774989932653e-07
1.9166666666666665,6.253214137698863e-07,2.435052234306411e-07
1.9583333333333333,6.367416380939653e-07,2.4795235128269677e-07
2.0,6.476506542509476e-07,2.5220041053385813e-07
2.0416666666666665,6.65272429147933e-07,2.5906247240963123e-07
2.083333333333333,6.865141780934412e-07,2.673341815005612e-07
2.125,7.078263257719601e-07,2.7563330442833335e-07
2.1666666666666665,7.288492094761431e-07,2.8381978562155105e-07
2.208333333333333,7.495082253616007e-07,2.9186457373894105e-07
2.25,7.697552577926558e-07,2.9974893216224917e-07
2.2916666666666665,7.895511659040898e-07,3.074576191215303e-07
2.333333333333333,8.088624533616534e-07,3.14977590872918e-07
2.375,8.27660443305456e-07,3.222976804148972e-07
2.4166666666666665,8.459203938266548e-07,3.294082530477628e-07
2.458333333333333,8.636213741795016e-07,3.363011581695879e-07
2.5,8.80746191656402e-07,3.429697008007796e-07
2.5416666666666665,8.972810030564918e-07,3.494084902867959e-07
2.583333333333333,9.132148531256454e-07,3.55613260562946e-07
2.625,9.285396209167119e-07,3.615808492666323e-07
2.6666666666666665,9.432496320559494e-07,3.673090467507591e-07
2.708333333333333,9.573415323902656e-07,3.7279654688094457e-07
2.75,9.708140799874105e-07,3.780428660387113e-07
2.7916666666666665,9.836676993616213e-07,3.8304816953334166e-07
2.833333333333333,9.959045411782434e-07,3.878132948513409e-07
2.875,1.0075281637281376e-06,3.923396276199912e-07
2.9166666666666665,1.0185435526733595e-06,3.966291092964796e-07
2.958333333333333,1.0289568664531387e-06,4.006841380269232e-07
3.0,1.038775379637455e-06,4.04507546587794e-07
3.0416666666666665,1.0552278928883493e-06,4.109142885079242e-07
3.083333333333333,1.0752229635647468e-06,4.1870053098315683e-07
3.125,1.0952160092170942e-06,4.2648598489762235e-07
3.1666666666666665,1.1148511485242168e-06,4.341320671823274e-07
3.208333333333333,1.1340570303969637e-06,4.4161099314523507e-07
3.25,1.1527901174699039e-06,4.4890580898360743e-07
3.2916666666666665,1.1710129550302287e-06,4.5600192952890523e-07
3.333333333333333,1.1886958466675288e-06,4.6288779075838345e-07
3.375,1.2058110714752539e-06,4.6955259792650064e-07
3.4166666666666665,1.222337993766776e-06,4.7598831532974134e-07
3.458333333333333,1.238260435241444e-06,4.821886430067928e-07
3.5,1.2535625942117362e-06,4.881474276525452e-07
3.5416666666666665,1.268232380513215e-06,4.938599612590401e-07
3.583333333333333,1.2822624297777581e-06,4.993233760816815e-07
3.625,1.2956472652495382e-06,5.045355394273902e-07
3.6666666666666665,1.3083830736540212e-06,5.094949663761764e-07
3.708333333333333,1.3204687191912389e-06,5.14201214638333e-07
3.75,1.3319053890899918e-06,5.186547465303707e-07
3.7916666666666665,1.342695728337738e-06,5.228565920318294e-07
3.833333333333333,1.3528437582108118e-06,5.26808317060285e-07
3.875,1.3623552555823922e-06,5.30512171176944e-07
3.9166666666666665,1.3712367948595207e-06,5.339707145091591e-07
3.958333333333333,1.3794966760385172e-06,5.371871791427247e-07
4.0,1.3871439781230249e-06,5.401651005151965e-07
4.041666666666666,1.4014119864153967e-06,5.457211785106685e-07
4.083333333333333,1.4192040734397964e-06,5.526495613083319e-07
4.125,1.4369805416692592e-06,5.595718620207395e-07
4.166666666666666,1.4543910972722904e-06,5.663516733926364e-07
4.208333333333333,1.4713615516147265e-06,5.729601057689745e-07
4.25,1.4878489084182493e-06,5.793804160507201e-07
4.291666666666666,1.5038198369877877e-06,5.855996249952444e-07
4.333333333333333,1.5192450059243574e-06,5.916063107182077e-07
4.375,1.5340993203111204e-06,5.973907010557323e-07
4.416666666666666,1.5483622575203807e-06,6.029448043303662e-07
4.458333333333333,1.5620170748024042e-06,6.082621007797524e-07
4.5,1.5750504009045332e-06,6.133373835298026e-07
4.541666666666666,1.5874521147114505e-06,6.181667113362346e-07
4.583333333333333,1.5992149138181666e-06,6.227472405833981e-07
4.625,1.6103340829179142e-06,6.270771350926457e-07
4.666666666666666,1.620807250335588e-06,6.311554713144812e-07
4.708333333333333,1.6306341744037984e-06,6.349821551416661e-07
4.75,1.6398165418337933e-06,6.385578433932218e-07
4.791666666666666,1.6483578008596762e-06,6.418838788394377e-07
4.833333333333333,1.6562629511445713e-06,6.449622083896305e-07
4.875,1.6635383837879035e-06,6.477953207896821e-07
4.916666666666666,1.67019169520614e-06,6.503861741456931e-07
4.958333333333333,1.6762315946078895e-06,6.527381598940379e-07
5.0,1.6816677146054444e-06,6.548550290519643e-07
5.041666666666666,1.6937349874795728e-06,6.595541228503009e-07
5.083333333333333,1.7093344278586256e-06,6.656286712845115e-07
