time,APlasma,[APlasma]
0.0,0.0,0.0
1.0,3.1639403186571556e-08,1.2320639870160263e-08
2.0,7.803020685635751e-08,3.038559457023267e-08
3.0,1.2515366217162029e-07,4.873584975530385e-08
4.0,1.6712578113122124e-07,6.508013283926061e-08
5.0,2.0261056828122995e-07,7.889819637119547e-08
6.0,2.3216084623566088e-07,9.04053139546966e-08
7.0,2.5689635838961324e-07,1.0003752273738832e-07
8.0,2.7795051893652865e-07,1.0823618338649868e-07
9.0,2.9628137209371176e-07,1.1537436608010583e-07
10.0,3.126372463873291e-07,1.217434760075269e-07
11.0,3.275785836116103e-07,1.2756175374283891e-07
12.0,3.415136956901565e-07,1.3298819925629148e-07
13.0,3.547379119692249e-07,1.381378161873929e-07
14.0,3.674606491159975e-07,1.4309215308255357e-07
15.0,3.7983071276362733e-07,1.4790915606060255e-07
16.0,3.9195301386624867e-07,1.526296782968258e-07
17.0,4.039014283249961e-07,1.572824876654969e-07
18.0,4.157278716806227e-07,1.6188780049868484e-07
19.0,4.274687837075843e-07,1.664598067397135e-07
20.0,4.3914972298894274e-07,1.7100845910784375e-07
21.0,4.5078860773122835e-07,1.7554073509783036e-07
22.0,4.6239799567834013e-07,1.8006152479686142e-07
23.0,4.739866857777255e-07,1.8457425458634171e-07
24.0,4.855608423206855e-07,1.890813248912327e-07
25.0,4.971248101112757e-07,1.9358442761342513e-07
26.0,5.086815601733938e-07,1.9808471969368915e-07
27.0,5.202332344191919e-07,2.025830352099657e-07
28.0,5.317813203036767e-07,2.070799533892822e-07
29.0,5.433268573172717e-07,2.1157587901762916e-07
30.0,5.548706325588768e-07,2.1607111859769348e-07
31.0,5.664129552136008e-07,2.2056579252866074e-07
32.0,5.779543951355091e-07,2.2506012271631975e-07
33.0,5.894951407138258e-07,2.2955418252096017e-07
34.0,6.010353575567411e-07,2.340480364317527e-07
35.0,6.125751671939915e-07,2.385417317733612e-07
36.0,6.241146556592479e-07,2.4303530204799367e-07
37.0,6.3565393431508e-07,2.4752879062113704e-07
38.0,6.47192946421404e-07,2.5202217539774296e-07
39.0,6.587317643868572e-07,2.565154845743213e-07
40.0,6.70270414973505e-07,2.6100872857223717e-07
41.0,6.818089128095361e-07,2.6550191308782556e-07
42.0,6.933472675798067e-07,2.6999504189244807e-07
43.0,7.048854860751944e-07,2.7448811763052737e-07
44.0,7.164235731078148e-07,2.789811421759403e-07
45.0,7.279615320841853e-07,2.8347411685521236e-07
46.0,7.394993654083734e-07,2.879670426045068e-07
47.0,7.510370747726364e-07,2.9245992008280233e-07
48.0,7.625746613659662e-07,2.9695274975310206e-07
49.0,7.741121260226663e-07,3.0144553194029056e-07
50.0,7.856494693276847e-07,3.059382668721513e-07
51.0,7.971866916910444e-07,3.104309547083506e-07
52.0,8.087237934000145e-07,3.149235955607533e-07
53.0,8.202607746560164e-07,3.1941618950779453e-07
54.0,8.317976356003651e-07,3.2390873660450355e-07
55.0,8.433343763322697e-07,3.284012368895131e-07
56.0,8.548709969214797e-07,3.328936903899843e-07
57.0,8.664074974173379e-07,3.3738609712513155e-07
58.0,8.779438778546444e-07,3.418784571085064e-07
59.0,8.894801382582756e-07,3.463707703497958e-07
60.0,9.010162786460343e-07,3.5086303685593236e-07
61.0,9.125522990309001e-07,3.553552566319704e-07
62.0,9.240881994223275e-07,3.5984742968159166e-07
63.0,9.356239798274874e-07,3.6433955600758854e-07
64.0,9.471596402518425e-07,3.6883163561208814e-07
65.0,9.586951806996508e-07,3.7332366849674875e-07
66.0,9.702306011744172e-07,3.7781565466293504e-07
67.0,9.817659016790053e-07,3.8230759411176223e-07
68.0,9.93301082215954e-07,3.8679948684421877e-07
69.0,1.0048360945893841e-06,3.912913140924393e-07
70.0,1.0163710297388899e-06,3.9578311126903807e-07
71.0,1.0279058507752952e-06,4.0027486400907134e-07
72.0,1.0394405518780968e-06,4.047665700459879e-07
73.0,1.0509751325164218e-06,4.0925822917306147e-07
74.0,1.0625095928724019e-06,4.137498414612157e-07
75.0,1.0740439331137824e-06,4.1824140697577193e-07
76.0,1.0855781533336618e-06,4.227329257529836e-07
77.0,1.0971122535774928e-06,4.272243978105502e-07
78.0,1.1086462338664486e-06,4.317158231567167e-07
79.0,1.1201800942102673e-06,4.3620720179527545e-07
80.0,1.1317138464414534e-06,4.406985383338993e-07
81.0,1.1432474729650422e-06,4.4518982592096657e-07
82.0,1.1547809774714798e-06,4.4968106599356683e-07
83.0,1.1663143608265112e-06,4.5417225888882834e-07
84.0,1.1778476235573797e-06,4.5866340481206374e-07
85.0,1.1893807659472352e-06,4.6315450387353395e-07
