time,APlasma,[APlasma]
0.0,0.0,0.0
1.0,0.01681713595297688,0.011678566634011721
2.0,0.03362535742243927,0.023350942654471716
3.0,0.05042512294650621,0.035017446490629316
4.0,0.06721645825496485,0.04667809601039226
5.0,0.08399936714725222,0.05833289385225849
6.0,0.10077385521829607,0.0699818439015945
7.0,0.11753992603022116,0.08162494863209803
8.0,0.13429758408596054,0.09326221117080594
9.0,0.15104683364135374,0.10489363447316231
10.0,0.16778767764332495,0.11651922058564232
11.0,0.18452012341774277,0.12813897459565468
12.0,0.2012441717545799,0.1397528970517916
13.0,0.21795982874929717,0.15136099218701193
14.0,0.2346670990733102,0.16296326324535432
15.0,0.2513659842176843,0.1745597112622808
16.0,0.26805649096516326,0.18615034094803007
17.0,0.28473862303909725,0.197735154888262
18.0,0.3014123848525926,0.20931415614763374
19.0,0.31807777920395236,0.2208873466694114
20.0,0.3347348125033623,0.2324547309051127
21.0,0.35138348682208725,0.24401631029311618
22.0,0.36802380672525337,0.25557208800364817
23.0,0.38465577585553046,0.2671220665663406
24.0,0.4012794008839459,0.27866625061385136
25.0,0.41789468649134176,0.2902046433967651
26.0,0.4345016385880182,0.30173724901945714
27.0,0.4511002438008193,0.3132640581950134
28.0,0.46769052871464717,0.3247850893851717
29.0,0.4842724879438265,0.33630033884987953
30.0,0.5008461298871432,0.3478098124216272
31.0,0.5174114537824561,0.35931350957115005
32.0,0.533968462429503,0.37081143224271046
33.0,0.5505171665112372,0.3823035878550258
34.0,0.5670575659024232,0.3937899763211272
35.0,0.5835896648600476,0.4052706005972552
36.0,0.6001134690758527,0.4167454646360088
37.0,0.6166289786903005,0.4282145685349309
38.0,0.6331362065240982,0.43967792119729043
39.0,0.6496351486048069,0.4511355198644492
40.0,0.6661258128353054,0.46258737002451766
41.0,0.6826081983238989,0.47403347105826316
42.0,0.6990823203855684,0.4854738336010892
43.0,0.7155481727267659,0.49690845328247624
44.0,0.7320057620535655,0.5083373347594204
45.0,0.7484550955390146,0.5197604830132045
46.0,0.7648961729377819,0.5311778978734597
47.0,0.781329001292389,0.5425895842308257
48.0,0.7977535841340142,0.55399554453751
49.0,0.8141699254357299,0.5653957815525902
50.0,0.8305780292690758,0.5767902981035248
51.0,0.8469778997631757,0.5881790970577608
52.0,0.8633695408186037,0.5995621811240304
53.0,0.8797529567324021,0.6109395532863904
54.0,0.8961281551701791,0.62231121886818
55.0,0.9124951300211396,0.6336771736257913
56.0,0.9288538946265333,0.6450374268239816
57.0,0.9452044609540624,0.6563919867736545
58.0,0.9615468109769825,0.6677408409562378
59.0,0.9778809601748485,0.6790840001214226
60.0,0.9942069169862567,0.6904214701293451
61.0,1.0105246855922554,0.7017532538835106
62.0,1.026834261826894,0.7130793484908987
63.0,1.0431356527668227,0.7243997588658492
64.0,1.0594288695839789,0.735714492766652
65.0,1.0757139065844417,0.7470235462391956
66.0,1.0919907686438963,0.7583269226693724
67.0,1.1082594673901993,0.7696246301320829
68.0,1.1245200039051109,0.7809166693785493
69.0,1.140772379800609,0.7922030415282008
70.0,1.1570166638353856,0.803483794330129
71.0,1.1732526764408153,0.8147588030838996
72.0,1.1894805953120182,0.8260281911889016
73.0,1.2057003779795918,0.8372919291524944
74.0,1.2219120214297328,0.8485500148817587
75.0,1.2381155291826598,0.8598024508212915
76.0,1.2543109026231123,0.8710492379327169
77.0,1.2704981520074703,0.8822903833385211
78.0,1.2866772853100887,0.8935258925764505
79.0,1.30284829367214,0.9047557594945416
80.0,1.3190111900817592,0.9159799931123328
81.0,1.3351659717748743,0.9271985915103294
82.0,1.3513126519251828,0.9384115638369325
83.0,1.367451228357675,0.9496189085817188
84.0,1.3835817045330387,0.9608206281479437
85.0,1.3997040916286279,0.9720167302976583
86.0,1.4158183832954683,0.9832072106218531
87.0,1.4319245939831333,0.9943920791549536
88.0,1.4480227236688865,1.005571335881171
89.0,1.4641127752278764,1.0167449827971364
90.0,1.4801947498526868,1.0279130207310325
91.0,1.496268652993235,1.0390754534675244
92.0,1.5123344919973583,1.0502322861092768
93.0,1.528392271748495,1.0613835220475658
94.0,1.5444419964044833,1.0725291641697803
95.0,1.5604836635768868,1.0836692108172827
96.0,1.576517282668484,1.0948036685197806
97.0,1.5925428577505452,1.1059325401045452
98.0,1.608560376245576,1.1170558168372058
99.0,1.6245698839479557,1.1281735305194136
100.0,1.6405713459703204,1.1392856569238337
101.0,1.6565647834452724,1.1503922107258837
102.0,1.6725501909437712,1.161493188155397
103.0,1.688527574076755,1.1725885931088575
104.0,1.704496944043452,1.1836784333635086
105.0,1.7204583045997368,1.1947627115275952
106.0,1.736411645153645,1.2058414202455867
107.0,1.7523569938756807,1.216914579080334
108.0,1.7682943285506512,1.227982172604619
109.0,1.7842236744534055,1.2390442183704207
110.0,1.800145020014242,1.2501007083432236
111.0,1.816058389697741,1.2611516595123202
112.0,1.8319637595466787,1.272197055240749
113.0,1.847861162868008,1.283236918658339
114.0,1.86375058221458,1.2942712376490138
115.0,1.8796320253966599,1.3053000176365694
116.0,1.8955055022064147,1.3163232654211214
117.0,1.911371009902363,1.327340979098863
118.0,1.9272285614677118,1.338353167685911
119.0,1.9430781561721067,1.349359830675074
120.0,1.958919797789293,1.360360970687009
121.0,1.9747534960190505,1.371356594457674
122.0,1.990579240358572,1.3823466946934528
123.0,2.0063970465460095,1.393331282323618
124.0,2.0222069113541337,1.4043103551070373
125.0,2.0380088519946837,1.415283924996308
126.0,2.053802857406377,1.4262519843099841
127.0,2.0695889445584026,1.437214544832224
128.0,2.085367101650436,1.448171598368358
129.0,2.1011373444525936,1.4591231558698565
130.0,2.116899670354198,1.470069215523749
131.0,2.132654094594056,1.4810097879125392
132.0,2.1484006106302065,1.491944868493199
133.0,2.1641392252185105,1.5028744619572991
134.0,2.179869942474602,1.5137985711629178
135.0,2.1955927677593974,1.5247171998329148
136.0,2.211307699332342,1.5356303467585708
137.0,2.22701475412848,1.5465380237003337
138.0,2.2427139133269405,1.5574402175881532
139.0,2.2584052079956556,1.5683369499969833
140.0,2.2740886194954215,1.5792282079829316
141.0,2.2897641785401737,1.5901140128751206
142.0,2.3054318537125273,1.600994342855922
143.0,2.321091675462319,1.6118692190710548
144.0,2.3367436364403806,1.622738636416931
145.0,2.3523877462607587,1.6336026015699716
146.0,2.368024003838463,1.6444611137767104
147.0,2.3836524225898215,1.6553141823540427
148.0,2.399272983139275,1.666161793846719
149.0,2.4148857164550654,1.6770039697604622
150.0,2.4304906117624756,1.6878407026128304
151.0,2.446087683717149,1.6986720025813533
152.0,2.461676923615255,1.709497863621705
153.0,2.4772583426807904,1.7203182935283268
154.0,2.4928319522122817,1.7311333001474178
155.0,2.508397731369738,1.7419428690067627
156.0,2.523955703160567,1.7527470160837273
157.0,2.539505872098098,1.763545744512568
158.0,2.555048238043817,1.774339054197095
159.0,2.5705828050968824,1.7851269479839462
160.0,2.586109580253499,1.7959094307315964
161.0,2.6016285545696984,1.8066864962289575
162.0,2.617139748814323,1.8174581588988354
163.0,2.632643160729938,1.828224417173568
164.0,2.6481388044034446,1.8389852808357254
165.0,2.6636266671801594,1.8497407410973328
166.0,2.6791067528839063,1.8604908006138239
167.0,2.694579056675472,1.8712354560246334
168.0,2.7100436192194333,1.881974735569051
169.0,2.7255004042976143,1.8927086140955658
170.0,2.740949438834434,1.9034371103016905
171.0,2.7563907350533148,1.914160232675913
172.0,2.771824268383494,1.9248779641552043
173.0,2.7872500609270014,1.9355903200881956
174.0,2.8026681158517928,1.9462973026748562
175.0,2.818078431770714,1.9569989109518848
176.0,2.8334810126901284,1.9676951477014784
177.0,2.848875871705901,1.9783860220179867
178.0,2.8642629923957537,1.9890715224970514
179.0,2.8796424074713762,1.9997516718551225
180.0,2.895014105158638,2.010426461915721
181.0,2.910378084573731,2.0210958920650905
182.0,2.9257343542752663,2.031759968246713
183.0,2.9410829179731066,2.04241869303688
184.0,2.9564237825171356,2.0530720711924553
185.0,2.971756948575604,2.0637201031775025
186.0,2.9870824118362216,2.0743627859973763
187.0,3.0024001924674253,2.085000133657934
188.0,3.0177102950835866,2.0956321493636016
189.0,3.03301271032663,2.1062588266157154
190.0,3.048307441053541,2.1168801673982927
191.0,3.063594513966371,2.127496190254424
192.0,3.0788738934245874,2.1381068704337416
193.0,3.094145618346458,2.1487122349628183
194.0,3.1094096762453565,2.1593122751703864
195.0,3.1246660861332156,2.1699070042591777
196.0,3.139914808900446,2.1804963950697545
197.0,3.1551559153936455,2.191080496801143
198.0,3.1703893595865034,2.2016592774906276
199.0,3.185615165468719,2.2122327537977218
200.0,3.2008333345544284,2.222800926773909
201.0,3.2160438501770776,2.2333637848451926
202.0,3.2312467435298937,2.2439213496735375
203.0,3.2464420087018766,2.2544736171540807
204.0,3.2616296491324093,2.265020589675285
205.0,3.2768096686644514,2.275562269905869
206.0,3.2919820711285523,2.2860986605059392
207.0,3.307146860349399,2.296629764131527
208.0,3.3223040393591328,2.3071555828882873
209.0,3.337453608971907,2.3176761173416023
210.0,3.352595586576054,2.328191379566704
