time,APlasma,[APlasma]
0.0,0.0,0.0
0.041666666666666664,1.425150633944301e-07,1.425150633944301e-07
0.08333333333333333,1.118168851775455e-06,1.118168851775455e-06
0.125,3.701383951631052e-06,3.701383951631052e-06
0.16666666666666666,8.605761518465897e-06,8.605761518465897e-06
0.20833333333333331,1.6487479282935476e-05,1.6487479282935476e-05
0.25,2.7948523775028064e-05,2.7948523775028064e-05
0.29166666666666663,4.3539761203353806e-05,4.3539761203353806e-05
0.3333333333333333,6.376385685053084e-05,6.376385685053084e-05
0.375,8.90780539552683e-05,8.90780539552683e-05
0.41666666666666663,0.00011989681148862759,0.00011989681148862759
0.4583333333333333,0.00015659430159859058,0.00015659430159859058
0.5,0.0001995067964214532,0.0001995067964214532
0.5416666666666666,0.00024893492300852467,0.00024893492300852467
0.5833333333333333,0.00030514580741331984,0.00030514580741331984
0.625,0.00036837512480357865,0.00036837512480357865
0.6666666666666666,0.0004388290322927941,0.0004388290322927941
0.7083333333333333,0.0005166859895033615,0.0005166859895033615
0.75,0.0006020984944369073,0.0006020984944369073
0.7916666666666666,0.0006951947405375302,0.0006951947405375302
0.8333333333333333,0.0007960801865061306,0.0007960801865061306
0.875,0.0009048390377888584,0.0009048390377888584
0.9166666666666666,0.001021535634160481,0.001021535634160481
0.9583333333333333,0.001146215803584125,0.001146215803584125
1.0,0.0012789080711677536,0.0012789080711677536
1.0416666666666665,0.0014197689673636235,0.0014197689673636235
1.0833333333333333,0.0015694829619276867,0.0015694829619276867
1.125,0.0017288109402067888,0.0017288109402067888
1.1666666666666665,0.0018984379873506407,0.0018984379873506407
1.2083333333333333,0.002078978407972711,0.002078978407972711
1.25,0.0022709817373698818,0.0022709817373698818
1.2916666666666665,0.0024749365575338312,0.0024749365575338312
1.3333333333333333,0.0026912742194888655,0.0026912742194888655
1.375,0.0029203719521657904,0.0029203719521657904
1.4166666666666665,0.0031625571953514385,0.0031625571953514385
1.4583333333333333,0.003418108762633292,0.003418108762633292
1.5,0.0036872626384457227,0.0036872626384457227
